x,y
-0.483871,-0.554080
-0.483871,-0.555977
-0.483871,-0.552182
-0.483871,-0.550285
-0.483871,-0.548387
-0.483871,-0.544592
-0.483871,-0.546490
-0.483871,-0.542694
-0.483871,-0.540797
-0.483871,-0.538899
-0.483871,-0.535104
-0.483871,-0.533207
-0.483871,-0.531309
-0.483871,-0.525617
-0.483871,-0.523719
-0.483871,-0.595825
-0.483871,-0.537002
-0.485769,0.195446
-0.483871,-0.521822
-0.483871,-0.519924
-0.483871,-0.518027
-0.483871,-0.516129
-0.483871,-0.514231
-0.483871,-0.512334
-0.483871,-0.506641
-0.483871,-0.504744
-0.483871,-0.502846
-0.483871,-0.593928
-0.483871,-0.500949
-0.483871,-0.529412
-0.483871,-0.499051
-0.483871,-0.497154
-0.483871,-0.495256
-0.483871,-0.489564
-0.483871,-0.493359
-0.483871,-0.487666
-0.483871,-0.485769
-0.483871,-0.483871
-0.483871,-0.527514
-0.483871,-0.481973
-0.483871,-0.478178
-0.483871,-0.476281
-0.483871,-0.510436
-0.483871,-0.474383
-0.483871,-0.472486
-0.483871,-0.470588
-0.483871,-0.468691
-0.483871,-0.466793
-0.483871,-0.464896
-0.483871,-0.459203
-0.483871,-0.461101
-0.483871,-0.455408
-0.483871,-0.508539
-0.483871,-0.462998
-0.483871,-0.451613
-0.483871,-0.449715
-0.483871,-0.453510
-0.483871,-0.447818
-0.483871,-0.445920
-0.483871,-0.444023
-0.483871,-0.442125
-0.483871,-0.440228
-0.483871,-0.438330
-0.483871,-0.434535
-0.483871,-0.436433
-0.483871,-0.430740
-0.483871,-0.428843
-0.483871,-0.480076
-0.483871,-0.426945
-0.483871,-0.425047
-0.483871,-0.423150
-0.483871,-0.421252
-0.483871,-0.419355
-0.483871,-0.417457
-0.483871,-0.415560
-0.483871,-0.409867
-0.483871,-0.411765
-0.483871,-0.407970
-0.483871,-0.406072
-0.483871,-0.404175
-0.483871,-0.457306
-0.483871,-0.402277
-0.483871,-0.398482
-0.483871,-0.400380
-0.483871,-0.396584
-0.483871,-0.394687
-0.483871,-0.390892
-0.483871,-0.392789
-0.483871,-0.388994
-0.483871,-0.387097
-0.483871,-0.385199
-0.483871,-0.381404
-0.483871,-0.383302
-0.483871,-0.379507
-0.483871,-0.377609
-0.483871,-0.373814
-0.483871,-0.375712
-0.483871,-0.371917
-0.483871,-0.370019
-0.483871,-0.432638
-0.483871,-0.364326
-0.483871,-0.362429
-0.483871,-0.360531
-0.483871,-0.413662
-0.483871,-0.358634
-0.483871,-0.356736
-0.483871,-0.354839
-0.483871,-0.352941
-0.483871,-0.351044
-0.483871,-0.349146
-0.483871,-0.347249
-0.483871,-0.345351
-0.483871,-0.343454
-0.483871,-0.341556
-0.483871,-0.339658
-0.483871,-0.337761
-0.483871,-0.335863
-0.483871,-0.333966
-0.483871,-0.330171
-0.483871,-0.332068
-0.483871,-0.328273
-0.483871,-0.326376
-0.483871,-0.320683
-0.483871,-0.318786
-0.483871,-0.324478
-0.483871,-0.322581
-0.483871,-0.316888
-0.483871,-0.314991
-0.483871,-0.313093
-0.483871,-0.311195
-0.483871,-0.309298
-0.483871,-0.307400
-0.483871,-0.305503
-0.483871,-0.303605
-0.483871,-0.301708
-0.483871,-0.368121
-0.483871,-0.296015
-0.483871,-0.294118
-0.483871,-0.290323
-0.483871,-0.292220
-0.483871,-0.299810
-0.483871,-0.286528
-0.483871,-0.288425
-0.483871,-0.297913
-0.483871,-0.282732
-0.483871,-0.277040
-0.483871,-0.273245
-0.483871,-0.275142
-0.483871,-0.271347
-0.483871,-0.269450
-0.483871,-0.280835
-0.483871,-0.265655
-0.483871,-0.284630
-0.483871,-0.366224
-0.483871,-0.278937
-0.483871,-0.256167
-0.483871,-0.254269
-0.483871,-0.258065
-0.485769,0.459203
-0.483871,-0.252372
-0.483871,-0.250474
-0.483871,-0.248577
-0.483871,-0.261860
-0.483871,-0.246679
-0.483871,-0.244782
-0.483871,-0.242884
-0.483871,-0.240987
-0.483871,-0.239089
-0.483871,-0.237192
-0.483871,-0.235294
-0.483871,-0.233397
-0.483871,-0.227704
-0.483871,-0.225806
-0.483871,-0.223909
-0.483871,-0.222011
-0.483871,-0.220114
-0.483871,-0.231499
-0.483871,-0.229602
-0.483871,-0.218216
-0.483871,-0.216319
-0.483871,-0.214421
-0.483871,-0.212524
-0.483871,-0.210626
-0.483871,-0.208729
-0.483871,-0.206831
-0.483871,-0.201139
-0.483871,-0.203036
-0.483871,-0.259962
-0.483871,-0.199241
-0.483871,-0.197343
-0.483871,-0.195446
-0.483871,-0.193548
-0.483871,-0.191651
-0.483871,-0.189753
-0.483871,-0.187856
-0.483871,-0.182163
-0.483871,-0.185958
-0.483871,-0.180266
-0.483871,-0.178368
-0.483871,-0.176471
-0.483871,-0.204934
-0.483871,-0.174573
-0.483871,-0.170778
-0.483871,-0.172676
-0.483871,-0.168880
-0.483871,-0.166983
-0.483871,-0.165085
-0.483871,-0.163188
-0.483871,-0.161290
-0.483871,-0.157495
-0.483871,-0.159393
-0.483871,-0.155598
-0.483871,-0.151803
-0.483871,-0.184061
-0.483871,-0.149905
-0.483871,-0.148008
-0.483871,-0.146110
-0.483871,-0.144213
-0.483871,-0.142315
-0.483871,-0.138520
-0.483871,-0.263757
-0.483871,-0.136622
-0.483871,-0.132827
-0.483871,-0.134725
-0.483871,-0.130930
-0.483871,-0.129032
-0.483871,-0.127135
-0.483871,-0.125237
-0.483871,-0.119545
-0.483871,-0.121442
-0.483871,-0.123340
-0.483871,-0.117647
-0.483871,-0.115750
-0.483871,-0.111954
-0.483871,-0.113852
-0.483871,-0.110057
-0.483871,-0.108159
-0.483871,-0.106262
-0.483871,-0.102467
-0.483871,-0.091082
-0.485769,-0.571157
-0.483871,-0.104364
-0.483871,-0.087287
-0.483871,-0.085389
-0.483871,-0.083491
-0.483871,-0.081594
-0.483871,-0.079696
-0.483871,-0.077799
-0.483871,-0.075901
-0.483871,-0.074004
-0.483871,-0.072106
-0.483871,-0.068311
-0.483871,-0.140417
-0.483871,-0.066414
-0.483871,-0.064516
-0.483871,-0.062619
-0.483871,-0.058824
-0.483871,-0.056926
-0.483871,-0.055028
-0.483871,-0.070209
-0.483871,-0.098672
-0.483871,-0.053131
-0.483871,-0.100569
-0.483871,-0.045541
-0.483871,-0.096774
-0.483871,-0.060721
-0.483871,-0.153700
-0.483871,-0.043643
-0.483871,-0.049336
-0.483871,-0.092979
-0.483871,-0.041746
-0.483871,-0.047438
-0.483871,-0.267552
-0.483871,-0.034156
-0.483871,-0.036053
-0.483871,-0.037951
-0.483871,-0.032258
-0.483871,-0.030361
-0.483871,-0.026565
-0.483871,-0.028463
-0.483871,-0.024668
-0.483871,-0.020873
-0.483871,-0.017078
-0.483871,-0.018975
-0.483871,-0.015180
-0.483871,-0.094877
-0.483871,-0.013283
-0.483871,-0.011385
-0.483871,-0.009488
-0.483871,-0.007590
-0.483871,-0.005693
-0.483871,-0.003795
-0.483871,-0.001898
-0.483871,0.000000
-0.483871,0.001898
-0.483871,0.003795
-0.483871,0.007590
-0.483871,0.009488
-0.483871,0.005693
-0.483871,0.011385
-0.483871,0.013283
-0.483871,0.015180
-0.483871,0.017078
-0.483871,0.018975
-0.483871,0.020873
-0.483871,0.022770
-0.483871,0.024668
-0.483871,0.026565
-0.483871,0.028463
-0.483871,0.030361
-0.483871,0.034156
-0.483871,0.036053
-0.483871,0.032258
-0.483871,0.037951
-0.483871,0.039848
-0.483871,0.041746
-0.483871,0.043643
-0.483871,0.045541
-0.483871,0.047438
-0.483871,0.049336
-0.483871,0.051233
-0.483871,-0.022770
-0.483871,0.056926
-0.483871,0.062619
-0.483871,0.058824
-0.483871,-0.039848
-0.483871,0.053131
-0.483871,0.066414
-0.483871,0.068311
-0.483871,0.070209
-0.483871,0.060721
-0.483871,0.072106
-0.483871,0.074004
-0.483871,0.075901
-0.483871,0.077799
-0.483871,0.079696
-0.483871,0.081594
-0.483871,0.085389
-0.483871,0.083491
-0.483871,0.087287
-0.483871,0.064516
-0.483871,0.091082
-0.483871,0.092979
-0.483871,0.094877
-0.483871,0.098672
-0.483871,0.096774
-0.483871,0.100569
-0.483871,0.102467
-0.483871,0.104364
-0.483871,0.108159
-0.483871,0.106262
-0.483871,0.110057
-0.483871,0.111954
-0.483871,0.113852
-0.483871,0.117647
-0.483871,0.121442
-0.483871,0.119545
-0.483871,0.089184
-0.483871,0.123340
-0.483871,0.125237
-0.483871,0.129032
-0.483871,0.127135
-0.483871,0.130930
-0.483871,0.132827
-0.483871,0.136622
-0.483871,0.138520
-0.483871,0.144213
-0.483871,0.142315
-0.483871,0.146110
-0.483871,0.055028
-0.483871,0.148008
-0.483871,0.149905
-0.483871,0.115750
-0.483871,0.151803
-0.483871,0.153700
-0.483871,0.161290
-0.483871,0.155598
-0.483871,0.163188
-0.483871,0.134725
-0.483871,0.157495
-0.483871,0.166983
-0.483871,0.159393
-0.483871,0.172676
-0.483871,0.174573
-0.483871,0.140417
-0.483871,0.170778
-0.483871,0.178368
-0.483871,0.176471
-0.483871,0.180266
-0.483871,0.182163
-0.483871,0.184061
-0.483871,0.185958
-0.483871,0.189753
-0.483871,0.191651
-0.483871,0.187856
-0.483871,0.193548
-0.483871,0.195446
-0.483871,0.197343
-0.483871,0.199241
-0.483871,0.201139
-0.483871,0.203036
-0.483871,0.206831
-0.483871,0.208729
-0.483871,0.210626
-0.483871,0.212524
-0.483871,0.214421
-0.483871,0.216319
-0.483871,0.168880
-0.483871,0.218216
-0.483871,0.223909
-0.483871,0.220114
-0.483871,0.225806
-0.483871,0.204934
-0.483871,0.227704
-0.483871,0.231499
-0.483871,0.165085
-0.483871,0.239089
-0.483871,0.237192
-0.483871,0.222011
-0.483871,0.235294
-0.483871,0.240987
-0.483871,0.244782
-0.483871,0.242884
-0.483871,0.252372
-0.483871,0.250474
-0.483871,0.246679
-0.483871,0.258065
-0.483871,0.254269
-0.483871,0.256167
-0.483871,0.229602
-0.483871,0.261860
-0.483871,0.259962
-0.483871,0.263757
-0.483871,0.267552
-0.483871,0.233397
-0.483871,0.248577
-0.483871,0.271347
-0.483871,0.275142
-0.483871,0.277040
-0.483871,0.278937
-0.483871,0.265655
-0.483871,0.282732
-0.483871,0.280835
-0.483871,0.286528
-0.483871,0.284630
-0.483871,0.269450
-0.483871,0.296015
-0.483871,0.299810
-0.483871,0.292220
-0.483871,0.297913
-0.483871,0.290323
-0.483871,0.305503
-0.485769,-0.419355
-0.483871,0.311195
-0.483871,0.303605
-0.483871,0.313093
-0.483871,0.301708
-0.483871,0.273245
-0.483871,0.314991
-0.483871,0.288425
-0.483871,0.316888
-0.483871,0.320683
-0.483871,0.318786
-0.483871,0.322581
-0.483871,0.332068
-0.483871,0.324478
-0.483871,0.326376
-0.483871,0.328273
-0.483871,0.337761
-0.483871,0.309298
-0.483871,0.333966
-0.483871,0.335863
-0.483871,0.339658
-0.483871,0.307400
-0.483871,0.343454
-0.483871,0.345351
-0.483871,0.347249
-0.483871,0.352941
-0.483871,0.349146
-0.483871,0.360531
-0.483871,0.354839
-0.483871,0.330171
-0.483871,0.356736
-0.483871,0.358634
-0.483871,0.362429
-0.483871,0.364326
-0.483871,0.366224
-0.483871,0.341556
-0.483871,0.368121
-0.483871,0.375712
-0.483871,0.371917
-0.483871,0.377609
-0.483871,0.379507
-0.483871,0.381404
-0.483871,0.294118
-0.483871,0.387097
-0.483871,0.370019
-0.483871,0.385199
-0.483871,0.390892
-0.483871,0.388994
-0.483871,0.398482
-0.483871,0.392789
-0.483871,0.394687
-0.483871,0.396584
-0.483871,0.400380
-0.483871,0.404175
-0.483871,0.402277
-0.483871,0.407970
-0.483871,0.406072
-0.483871,0.411765
-0.483871,0.409867
-0.483871,0.413662
-0.483871,0.423150
-0.483871,0.415560
-0.483871,0.417457
-0.483871,0.419355
-0.483871,0.425047
-0.483871,0.383302
-0.483871,0.428843
-0.483871,0.426945
-0.483871,0.430740
-0.483871,0.434535
-0.483871,0.432638
-0.483871,0.440228
-0.483871,0.444023
-0.483871,0.436433
-0.483871,0.442125
-0.483871,0.373814
-0.483871,0.447818
-0.483871,0.421252
-0.483871,0.451613
-0.483871,0.449715
-0.483871,0.457306
-0.483871,0.453510
-0.483871,0.445920
-0.483871,0.459203
-0.483871,0.461101
-0.483871,0.466793
-0.483871,0.468691
-0.483871,0.462998
-0.483871,0.464896
-0.483871,0.470588
-0.483871,0.472486
-0.483871,0.476281
-0.483871,0.474383
-0.483871,0.478178
-0.483871,0.483871
-0.483871,0.480076
-0.483871,0.489564
-0.483871,0.485769
-0.483871,0.438330
-0.483871,0.481973
-0.483871,0.491461
-0.483871,0.493359
-0.483871,0.499051
-0.483871,0.495256
-0.483871,0.500949
-0.483871,0.497154
-0.483871,0.502846
-0.483871,0.506641
-0.483871,0.504744
-0.483871,0.512334
-0.483871,0.508539
-0.483871,0.514231
-0.483871,0.510436
-0.483871,0.516129
-0.483871,0.455408
-0.483871,0.519924
-0.483871,0.523719
-0.483871,0.521822
-0.483871,0.527514
-0.483871,0.525617
-0.483871,0.529412
-0.483871,0.531309
-0.483871,0.537002
-0.483871,0.535104
-0.483871,0.540797
-0.483871,0.538899
-0.483871,0.544592
-0.483871,0.542694
-0.483871,0.548387
-0.483871,0.487666
-0.483871,0.546490
-0.483871,0.550285
-0.483871,0.554080
-0.483871,0.552182
-0.483871,0.557875
-0.483871,0.555977
-0.483871,0.561670
-0.483871,0.563567
-0.483871,0.559772
-0.483871,0.565465
-0.483871,0.567362
-0.483871,0.571157
-0.483871,0.569260
-0.483871,0.574953
-0.483871,0.573055
-0.483871,0.580645
-0.483871,0.582543
-0.483871,0.588235
-0.483871,0.584440
-0.483871,0.578748
-0.483871,0.586338
-0.483871,0.590133
-0.483871,0.518027
-0.483871,0.533207
-0.483871,0.593928
-0.483871,0.595825
-0.483871,0.599620
-0.483871,0.605313
-0.483871,0.603416
-0.483871,0.607211
-0.483871,0.576850
-0.481973,-0.614801
-0.481973,-0.592030
-0.481973,-0.582543
-0.481973,-0.593928
-0.481973,-0.584440
-0.481973,-0.580645
-0.481973,-0.578748
-0.483871,0.592030
-0.481973,-0.590133
-0.481973,-0.586338
-0.481973,-0.576850
-0.481973,-0.574953
-0.481973,-0.573055
-0.481973,-0.567362
-0.481973,-0.569260
-0.481973,-0.571157
-0.481973,-0.563567
-0.481973,-0.588235
-0.481973,-0.561670
-0.483871,0.601518
-0.481973,-0.557875
-0.481973,-0.555977
-0.481973,-0.554080
-0.481973,-0.552182
-0.481973,-0.550285
-0.481973,-0.548387
-0.481973,-0.546490
-0.481973,-0.544592
-0.481973,-0.542694
-0.481973,-0.538899
-0.481973,-0.540797
-0.481973,-0.535104
-0.481973,-0.565465
-0.481973,-0.533207
-0.481973,-0.531309
-0.481973,-0.529412
-0.481973,-0.527514
-0.481973,-0.525617
-0.481973,-0.521822
-0.481973,-0.523719
-0.481973,-0.519924
-0.481973,-0.516129
-0.481973,-0.514231
-0.481973,-0.518027
-0.481973,-0.512334
-0.481973,-0.510436
-0.481973,-0.508539
-0.481973,-0.506641
-0.481973,-0.504744
-0.481973,-0.500949
-0.481973,-0.495256
-0.481973,-0.559772
-0.483871,-0.089184
-0.481973,-0.493359
-0.481973,-0.491461
-0.481973,-0.502846
-0.481973,-0.487666
-0.481973,-0.485769
-0.481973,-0.537002
-0.481973,-0.483871
-0.481973,-0.481973
-0.481973,-0.476281
-0.481973,-0.474383
-0.481973,-0.480076
-0.481973,-0.468691
-0.481973,-0.472486
-0.481973,-0.466793
-0.481973,-0.470588
-0.481973,-0.464896
-0.481973,-0.489564
-0.481973,-0.459203
-0.481973,-0.462998
-0.481973,-0.461101
-0.481973,-0.457306
-0.481973,-0.455408
-0.481973,-0.449715
-0.481973,-0.445920
-0.481973,-0.447818
-0.481973,-0.499051
-0.481973,-0.497154
-0.481973,-0.438330
-0.481973,-0.440228
-0.481973,-0.442125
-0.481973,-0.451613
-0.481973,-0.434535
-0.481973,-0.436433
-0.481973,-0.430740
-0.481973,-0.428843
-0.481973,-0.453510
-0.481973,-0.423150
-0.481973,-0.425047
-0.481973,-0.426945
-0.481973,-0.419355
-0.481973,-0.421252
-0.481973,-0.415560
-0.481973,-0.444023
-0.481973,-0.413662
-0.481973,-0.411765
-0.481973,-0.409867
-0.481973,-0.406072
-0.481973,-0.407970
-0.481973,-0.404175
-0.481973,-0.402277
-0.481973,-0.400380
-0.481973,-0.394687
-0.481973,-0.432638
-0.481973,-0.392789
-0.481973,-0.390892
-0.481973,-0.388994
-0.481973,-0.396584
-0.481973,-0.387097
-0.481973,-0.383302
-0.481973,-0.398482
-0.481973,-0.379507
-0.481973,-0.375712
-0.481973,-0.373814
-0.481973,-0.370019
-0.481973,-0.368121
-0.481973,-0.366224
-0.481973,-0.385199
-0.481973,-0.364326
-0.481973,-0.371917
-0.481973,-0.362429
-0.481973,-0.417457
-0.481973,-0.360531
-0.481973,-0.358634
-0.481973,-0.356736
-0.481973,-0.352941
-0.481973,-0.377609
-0.481973,-0.351044
-0.481973,-0.349146
-0.481973,-0.347249
-0.481973,-0.345351
-0.481973,-0.343454
-0.481973,-0.341556
-0.481973,-0.339658
-0.481973,-0.337761
-0.481973,-0.333966
-0.481973,-0.335863
-0.481973,-0.332068
-0.481973,-0.328273
-0.481973,-0.330171
-0.481973,-0.324478
-0.481973,-0.354839
-0.481973,-0.322581
-0.481973,-0.320683
-0.481973,-0.316888
-0.481973,-0.318786
-0.481973,-0.314991
-0.481973,-0.313093
-0.481973,-0.311195
-0.481973,-0.309298
-0.481973,-0.305503
-0.481973,-0.326376
-0.481973,-0.303605
-0.481973,-0.301708
-0.481973,-0.297913
-0.481973,-0.296015
-0.481973,-0.294118
-0.481973,-0.307400
-0.481973,-0.290323
-0.481973,-0.299810
-0.481973,-0.286528
-0.481973,-0.288425
-0.481973,-0.284630
-0.481973,-0.282732
-0.481973,-0.280835
-0.481973,-0.277040
-0.481973,-0.275142
-0.481973,-0.278937
-0.481973,-0.273245
-0.481973,-0.269450
-0.481973,-0.381404
-0.481973,-0.267552
-0.481973,-0.265655
-0.481973,-0.263757
-0.481973,-0.261860
-0.481973,-0.259962
-0.481973,-0.258065
-0.481973,-0.254269
-0.481973,-0.256167
-0.481973,-0.250474
-0.481973,-0.252372
-0.481973,-0.248577
-0.481973,-0.246679
-0.481973,-0.244782
-0.481973,-0.242884
-0.481973,-0.240987
-0.481973,-0.239089
-0.481973,-0.237192
-0.481973,-0.233397
-0.481973,-0.235294
-0.481973,-0.229602
-0.481973,-0.292220
-0.481973,-0.227704
-0.481973,-0.225806
-0.481973,-0.223909
-0.481973,-0.222011
-0.481973,-0.220114
-0.481973,-0.218216
-0.481973,-0.216319
-0.481973,-0.214421
-0.481973,-0.210626
-0.481973,-0.271347
-0.481973,-0.208729
-0.481973,-0.206831
-0.481973,-0.201139
-0.481973,-0.199241
-0.481973,-0.203036
-0.481973,-0.204934
-0.481973,-0.197343
-0.481973,-0.195446
-0.481973,-0.193548
-0.481973,-0.189753
-0.481973,-0.231499
-0.481973,-0.185958
-0.481973,-0.187856
-0.481973,-0.180266
-0.481973,-0.178368
-0.481973,-0.212524
-0.481973,-0.182163
-0.481973,-0.176471
-0.481973,-0.174573
-0.481973,-0.172676
-0.481973,-0.170778
-0.481973,-0.166983
-0.481973,-0.184061
-0.481973,-0.165085
-0.481973,-0.163188
-0.481973,-0.161290
-0.481973,-0.159393
-0.481973,-0.157495
-0.481973,-0.155598
-0.481973,-0.153700
-0.481973,-0.151803
-0.481973,-0.148008
-0.481973,-0.149905
-0.481973,-0.146110
-0.481973,-0.142315
-0.481973,-0.140417
-0.481973,-0.144213
-0.481973,-0.138520
-0.481973,-0.136622
-0.481973,-0.134725
-0.481973,-0.132827
-0.481973,-0.130930
-0.481973,-0.129032
-0.481973,-0.127135
-0.481973,-0.121442
-0.481973,-0.168880
-0.481973,-0.125237
-0.481973,-0.119545
-0.481973,-0.117647
-0.481973,-0.113852
-0.481973,-0.115750
-0.481973,-0.111954
-0.481973,-0.100569
-0.481973,-0.098672
-0.481973,-0.123340
-0.481973,-0.094877
-0.481973,-0.092979
-0.481973,-0.091082
-0.481973,-0.089184
-0.481973,-0.085389
-0.481973,-0.087287
-0.481973,-0.083491
-0.481973,-0.081594
-0.481973,-0.079696
-0.481973,-0.077799
-0.481973,-0.075901
-0.481973,-0.074004
-0.481973,-0.070209
-0.481973,-0.108159
-0.481973,-0.068311
-0.481973,-0.066414
-0.481973,-0.062619
-0.481973,-0.060721
-0.481973,-0.104364
-0.481973,-0.191651
-0.481973,-0.106262
-0.481973,-0.478178
-0.481973,-0.055028
-0.481973,-0.051233
-0.481973,-0.058824
-0.481973,-0.053131
-0.483871,-0.491461
-0.481973,-0.096774
-0.481973,-0.056926
-0.481973,-0.047438
-0.481973,-0.045541
-0.481973,-0.043643
-0.481973,-0.049336
-0.481973,-0.041746
-0.481973,-0.039848
-0.481973,-0.034156
-0.481973,-0.037951
-0.481973,-0.036053
-0.481973,-0.032258
-0.481973,-0.030361
-0.481973,-0.028463
-0.481973,-0.026565
-0.481973,-0.024668
-0.481973,-0.022770
-0.481973,-0.018975
-0.481973,-0.020873
-0.481973,-0.017078
-0.481973,-0.015180
-0.481973,-0.013283
-0.481973,-0.011385
-0.481973,-0.009488
-0.481973,-0.007590
-0.481973,-0.005693
-0.481973,-0.003795
-0.481973,-0.001898
-0.481973,0.000000
-0.481973,0.001898
-0.481973,0.003795
-0.481973,0.005693
-0.481973,0.007590
-0.481973,0.009488
-0.481973,0.011385
-0.481973,0.013283
-0.481973,0.017078
-0.481973,0.015180
-0.481973,0.018975
-0.481973,0.020873
-0.481973,0.022770
-0.481973,0.026565
-0.481973,0.024668
-0.481973,0.028463
-0.481973,0.030361
-0.481973,0.032258
-0.481973,0.036053
-0.481973,-0.072106
-0.481973,0.037951
-0.481973,0.039848
-0.481973,0.041746
-0.481973,0.045541
-0.481973,0.049336
-0.481973,-0.064516
-0.481973,-0.110057
-0.481973,0.055028
-0.481973,0.056926
-0.481973,0.058824
-0.483871,-0.051233
-0.481973,0.060721
-0.481973,0.062619
-0.481973,0.066414
-0.481973,0.068311
-0.481973,0.034156
-0.481973,0.043643
-0.481973,0.070209
-0.481973,0.072106
-0.481973,0.075901
-0.481973,0.077799
-0.481973,0.047438
-0.481973,0.081594
-0.481973,0.053131
-0.481973,0.083491
-0.481973,0.064516
-0.481973,0.087287
-0.481973,0.089184
-0.481973,0.094877
-0.481973,0.091082
-0.481973,0.096774
-0.481973,0.098672
-0.481973,0.102467
-0.481973,0.104364
-0.481973,0.100569
-0.481973,0.074004
-0.481973,0.106262
-0.481973,0.108159
-0.481973,0.110057
-0.481973,0.111954
-0.481973,0.113852
-0.481973,0.119545
-0.481973,0.117647
-0.481973,0.121442
-0.481973,0.123340
-0.481973,0.127135
-0.481973,0.125237
-0.481973,0.085389
-0.481973,0.129032
-0.481973,0.130930
-0.481973,0.132827
-0.481973,0.134725
-0.481973,0.138520
-0.481973,0.146110
-0.481973,0.144213
-0.481973,0.148008
-0.481973,0.136622
-0.481973,0.092979
-0.481973,-0.102467
-0.481973,0.151803
-0.481973,0.149905
-0.481973,0.153700
-0.481973,0.159393
-0.481973,0.155598
-0.481973,0.157495
-0.481973,0.161290
-0.481973,0.166983
-0.481973,0.163188
-0.481973,0.168880
-0.481973,0.115750
-0.481973,0.170778
-0.481973,0.172676
-0.481973,0.174573
-0.481973,0.180266
-0.481973,0.178368
-0.481973,0.182163
-0.481973,0.176471
-0.481973,0.185958
-0.481973,0.184061
-0.481973,0.187856
-0.481973,0.079696
-0.481973,0.191651
-0.481973,0.193548
-0.481973,0.195446
-0.481973,0.199241
-0.481973,0.197343
-0.481973,0.201139
-0.481973,0.203036
-0.481973,0.204934
-0.481973,0.206831
-0.481973,0.208729
-0.481973,0.212524
-0.481973,0.210626
-0.481973,0.214421
-0.481973,0.216319
-0.481973,0.218216
-0.481973,0.222011
-0.481973,0.220114
-0.481973,0.223909
-0.481973,0.225806
-0.481973,0.229602
-0.481973,0.233397
-0.481973,0.239089
-0.481973,0.140417
-0.481973,0.237192
-0.481973,0.240987
-0.481973,0.142315
-0.481973,0.165085
-0.481973,0.242884
-0.481973,0.244782
-0.481973,0.246679
-0.481973,0.248577
-0.481973,0.250474
-0.481973,0.252372
-0.481973,0.254269
-0.481973,0.256167
-0.481973,0.258065
-0.481973,0.261860
-0.481973,0.265655
-0.481973,0.267552
-0.481973,0.263757
-0.481973,0.269450
-0.481973,0.231499
-0.481973,0.273245
-0.481973,0.275142
-0.481973,0.280835
-0.481973,0.277040
-0.481973,0.286528
-0.481973,0.282732
-0.481973,0.259962
-0.481973,0.227704
-0.481973,0.284630
-0.481973,0.292220
-0.481973,0.296015
-0.481973,0.290323
-0.481973,0.294118
-0.481973,0.278937
-0.481973,0.297913
-0.481973,0.299810
-0.481973,0.303605
-0.481973,0.305503
-0.481973,0.307400
-0.481973,0.309298
-0.481973,0.314991
-0.481973,0.311195
-0.481973,0.313093
-0.481973,0.316888
-0.481973,0.320683
-0.481973,0.318786
-0.481973,0.324478
-0.481973,0.235294
-0.481973,0.328273
-0.481973,0.326376
-0.481973,0.301708
-0.481973,0.335863
-0.481973,0.332068
-0.481973,0.333966
-0.481973,0.339658
-0.481973,0.288425
-0.481973,0.337761
-0.481973,0.345351
-0.481973,0.341556
-0.481973,0.347249
-0.481973,0.354839
-0.481973,0.330171
-0.481973,0.351044
-0.481973,0.349146
-0.481973,0.360531
-0.481973,0.356736
-0.481973,0.358634
-0.481973,0.322581
-0.481973,0.362429
-0.481973,0.366224
-0.481973,0.368121
-0.481973,0.370019
-0.481973,0.364326
-0.481973,0.371917
-0.481973,0.373814
-0.481973,0.375712
-0.481973,0.343454
-0.481973,0.379507
-0.481973,0.383302
-0.481973,0.381404
-0.481973,0.387097
-0.481973,0.352941
-0.481973,0.388994
-0.481973,0.396584
-0.481973,0.390892
-0.481973,0.392789
-0.481973,0.400380
-0.481973,0.402277
-0.481973,0.398482
-0.481973,0.406072
-0.481973,0.385199
-0.481973,0.409867
-0.481973,0.407970
-0.481973,0.377609
-0.481973,0.411765
-0.481973,0.413662
-0.481973,0.415560
-0.481973,0.417457
-0.481973,0.419355
-0.481973,0.421252
-0.481973,0.423150
-0.481973,0.404175
-0.481973,0.426945
-0.481973,0.428843
-0.481973,0.432638
-0.481973,0.436433
-0.481973,0.430740
-0.481973,0.434535
-0.481973,0.438330
-0.481973,0.444023
-0.481973,0.440228
-0.481973,0.449715
-0.481973,0.451613
-0.481973,0.445920
-0.481973,0.394687
-0.481973,0.425047
-0.481973,0.455408
-0.481973,0.457306
-0.481973,0.442125
-0.481973,0.459203
-0.481973,0.464896
-0.481973,0.461101
-0.481973,0.462998
-0.481973,0.466793
-0.481973,0.468691
-0.481973,0.474383
-0.481973,0.478178
-0.481973,0.472486
-0.481973,0.476281
-0.481973,0.481973
-0.481973,0.480076
-0.481973,0.447818
-0.481973,0.483871
-0.481973,0.485769
-0.481973,0.487666
-0.481973,0.470588
-0.481973,0.493359
-0.481973,0.495256
-0.481973,0.491461
-0.481973,0.497154
-0.481973,0.453510
-0.481973,0.500949
-0.481973,0.508539
-0.481973,0.502846
-0.481973,0.510436
-0.481973,0.512334
-0.481973,0.506641
-0.481973,0.504744
-0.481973,0.518027
-0.481973,0.514231
-0.481973,0.519924
-0.481973,0.489564
-0.481973,0.525617
-0.481973,0.527514
-0.481973,0.523719
-0.481973,0.521822
-0.481973,0.529412
-0.481973,0.533207
-0.481973,0.531309
-0.481973,0.535104
-0.481973,0.540797
-0.481973,0.537002
-0.481973,0.544592
-0.481973,0.546490
-0.481973,0.538899
-0.481973,0.542694
